"url","title","projects","enrollments","Level","duration","instructor","Related Skills","rating"
https://www.skillshare.com/en/classes/Vector-Illustration-Using-Creative-Constraints-to-Find-Your-Style/1427953859,Vector Illustration: Using Creative Constraints to Find Your Style,69,10751,Intermediate level,"7 Lessons (36m)","Hedof (Rick Berkelmans), Illustrator","Illustration,Digital Illustration,Adobe Illustrator,Creative,Screenprint,Plugin,Vector Art",4.17
https://www.skillshare.com/en/classes/Vectorize-Anything-in-Adobe-Illustrator-with-Image-Trace-Without-touching-the-Pen-Tool/973143185,Vectorize Anything in Adobe Illustrator with Image Trace (Without touching the Pen Tool),6,1495,All levels,"10 Lessons (48m)","Douglas Butner, Teacher of Nomadism, Art Marketing, Rap","Adobe Illustrator,Adobe Photoshop,Graphic Design,Creative,Vector,Vector Art,Vector Graphics",4.4
https://www.skillshare.com/en/classes/Vectorize-Seamless-Procreate-Patterns-in-Adobe-Illustrator/873947536,Vectorize Seamless Procreate Patterns in Adobe Illustrator,1,1802,Intermediate level,"10 Lessons (1h 45m)","Di Ujdi, Illustrator & Art Explorer","Illustration,Vectorizing,Adobe Illustrator,Pattern Design,Surface Pattern Design,Creative,Vector",4.85
https://www.skillshare.com/en/classes/Vibrant-Color-Palettes-in-Procreate-5X-Seasonal-Botanical-Illustration/1008560934,Vibrant Color Palettes in Procreate 5X: Seasonal Botanical Illustration,19,1194,All levels,"13 Lessons (1h 3m)","Iva Mikles, Illustrator | Top Teacher | Art Side of Life","Illustration,Digital Illustration,Ipad,Color,Creative,Floral,Botanical",4.5
https://www.skillshare.com/en/classes/Video-Creation-Speak-Effectively-on-Your-Video-or-Podcast/1603181581,Video Creation: Speak Effectively on Your Video or Podcast,1,393,All levels,"7 Lessons (35m)",Jason Teteak,"Marketing,Business,Video Production,Public Speaking,Digital Marketing,Presentations,Content Marketing",4.87
https://www.skillshare.com/en/classes/Video-Editing-Advanced-Adobe-Premiere-Pro-Masterclass/1646799921,Video Editing: Advanced Adobe Premiere Pro Masterclass,1,2884,Intermediate level,"15 Lessons (52m)","Sian Morton, Videographer","Film & Video,Film Editing,Videography,Video Editing,Creative,Adobe Premiere,Color Grading",2.93
https://www.skillshare.com/en/classes/Video-Editing-Create-Cinematic-Travel-Videos-in-Premiere-Pro/1153356114,Video Editing: Create Cinematic Travel Videos in Premiere Pro,16,5830,Beginner level,"12 Lessons (41m)","Ankit Bhatia, Travel Filmmaker","Film & Video,Video Editing,Premiere,Creative,Adobe Premiere,Post Production,Color Grading",4.2
https://www.skillshare.com/en/classes/Video-Editing-Make-ANY-VIDEO-look-LIKE-A-MOVIE-in-Premiere-Pro/1442332986,Video Editing: Make ANY VIDEO look LIKE A MOVIE in Premiere Pro,4,3038,All levels,"7 Lessons (20m)","Erik Aleynikov, FIlmmaker","Film & Video,Cinematography,Filmmaking,Video Editing,Creative,Adobe Premiere,Video",4.74
https://www.skillshare.com/en/classes/Video-Editing-Techniques-A-Practical-Guide-to-Creating-Visually-Appealing-Edits/2076240901,Video Editing Techniques: A Practical Guide to Creating Visually Appealing Edits,55,9790,Intermediate level,"16 Lessons (1h 2m)","Sean Dykink, Story is your guide","Film & Video,Visual Storytelling,Storytelling,Nonlinear,Visual Communication,Audio Editing,Video Editing",4.39
https://www.skillshare.com/en/classes/Video-Editing-Techniques-Create-Smooth-Edits/892399809,Video Editing Techniques: Create Smooth Edits,10,2196,Intermediate level,"17 Lessons (1h 17m)","Sean Dykink, Story is your guide","Film & Video,Visual Storytelling,Animation,Film Editing,Video Editing,Creative,After Effects",5.0
https://www.skillshare.com/en/classes/Video-Editing-Transforming-Footage-into-Evocative-Travel-Stories/619628161,Video Editing: Transforming Footage into Evocative Travel Stories,19,9682,Intermediate level,"15 Lessons (1h 4m)","Oliver Astrologo, Film Director & Photographer","Film & Video,Video Production,Video Editing,Creative,Post Production,Travel,Color Grading",4.48
https://www.skillshare.com/en/classes/Video-Editing-for-Beginners-Your-Guide-to-Adobe-Premiere-Pro/411222240,Video Editing for Beginners: Your Guide to Adobe Premiere Pro,40,3438,Beginner level,"19 Lessons (1h 41m)","Sean Dykink, Story is your guide","Film & Video,Video Editing,Creative,Adobe Premiere Pro,Video Export Settings,Beginner Video Editing,YouTube Video Editing",4.5
https://www.skillshare.com/en/classes/Video-Editing-in-Adobe-Premiere-From-Beginner-to-Pro/1990679763,Video Editing in Adobe Premiere: From Beginner to Pro,3,3511,Beginner level,"19 Lessons (3h 7m)","Erik Aleynikov, FIlmmaker","Film & Video,Cinematography,Film Editing,Video Editing,Creative,Adobe Premiere,Video",4.69
https://www.skillshare.com/en/classes/Video-Editing-in-Adobe-Premiere-Pro-A-Beginner-Advanced-Course/603568640,Video Editing in Adobe Premiere Pro: A Beginner-Advanced Course,8,9594,Beginner level,"111 Lessons (12h 38m)","Phil Ebiner, Video | Photo | Design","Film & Video,Adobe After Effects,Video Production,Film Production,Filmmaking,Video Editing,Creative",4.43
https://www.skillshare.com/en/classes/Video-Editing-in-DaVinci-Resolve-A-Complete-Beginners-Guide/1112241709,Video Editing in DaVinci Resolve - A Complete Beginner's Guide,7,6646,Beginner level,"13 Lessons (1h 50m)","Adi Singh, Videographer and Youtuber","Film & Video,Video Production,Filmmaking,Videography,Video Editing,Creative,Pages Software",4.11
https://www.skillshare.com/en/classes/Video-Editing-in-Final-Cut-Pro-Beginners-Guide/1893128945,Video Editing in Final Cut Pro - Beginners Guide,0,1445,Beginner level,"28 Lessons (2h 2m)","Jeven Dovey, Filmmaker & YouTuber","Film & Video,Creative",4.75
https://www.skillshare.com/en/classes/Video-Editing-on-Final-Cut-Pro-in-Hindi/1454704661,Video Editing on Final Cut Pro in Hindi,0,387,All levels,"19 Lessons (1h 46m)",Gaurav Bhavsar,"Film & Video,Video Editing,Creative,Final Cut Pro,Final Cut Pro X,Good Editing",5.0
https://www.skillshare.com/en/classes/Video-Editing-with-Adobe-Premiere-Pro-A-beginners-Approach/263012272,Video Editing with Adobe Premiere Pro : A beginner's Approach,0,266,Beginner level,"13 Lessons (41m)","Shubham Ganer, Motion Graphics Designer","Film & Video,Video Editing,Creative,Adobe Premiere Pro,Video Effects,Intro Video,Basic Video Editing",0.0
https://www.skillshare.com/en/classes/Video-Editing-with-Adobe-Premiere-Pro-for-Beginner-YouTubers/1644866172,Video Editing with Adobe Premiere Pro for Beginner YouTubers!,0,357,Beginner level,"14 Lessons (1h 55m)","Ben Rowlands, Professional Musician and YouTuber","Film & Video,Cinematography,Video Editing,Creative,Adobe Premiere,Youtube,Post Production",4.46
https://www.skillshare.com/en/classes/Video-Editing-with-Adobe-Premiere-Pro-for-Beginners/800216478,Video Editing with Adobe Premiere Pro for Beginners,322,121671,Beginner level,"19 Lessons (3h 22m)","Jordy Vandeput, Filmmaker and Youtuber","Film & Video,Editing,Film Editing,Film Production,Videography,Video Editing,Creative",4.5
https://www.skillshare.com/en/classes/Video-Editing-with-DaVinci-Resolve-for-Beginners/147362280,Video Editing with DaVinci Resolve for Beginners,1,191,Beginner level,"16 Lessons (54m)","Adrian Rascon, Video Creator / Musician","Film & Video,Video Production,Videography,Video Editing,Creative,Post Production,Video",4.0
https://www.skillshare.com/en/classes/Video-Editing-with-Final-Cut-Pro-X-From-Beginner-to-YouTuber/317873419,Video Editing with Final Cut Pro X - From Beginner to YouTuber,176,54021,Beginner level,"34 Lessons (3h 16m)","Ali Abdaal, Doctor + YouTuber","Film & Video,Video Editing,Creative,Youtube,Final Cut Pro,Final Cut Pro X,Youtuber",4.56
https://www.skillshare.com/en/classes/Video-Essentials-Using-Lenses-Lighting-to-Convey-Emotion/1131852197,Video Essentials: Using Lenses & Lighting to Convey Emotion,2,3912,Intermediate level,"14 Lessons (1h 2m)","Oren Soffer, Director of Photography","Film & Video,Visual Storytelling,Video Production,Cinematography,Creative,Video,Emotions",4.19
https://www.skillshare.com/en/classes/Video-For-Beginners-Create-Original-Engaging-Content/1765522050,Video For Beginners: Create Original & Engaging Content,5,3793,Beginner level,"15 Lessons (52m)","Charles Carter, Travelling Videographer","Film & Video,SEO,Videography,Social Media,Video Editing,Creative,Youtube",4.15
https://www.skillshare.com/en/classes/Video-Production-Fundamentals-Make-your-own-videos-using-the-camera-you-own/771648982,"Video Production Fundamentals - Make your own videos, using the camera you own.",1,407,Beginner level,"18 Lessons (5h 58m)","Rico Gonzalez, Video Production Professional","Film & Video,Video Production,Apple Aperture,Videography,Video Editing,Creative,Lighting",0.0
https://www.skillshare.com/en/classes/Video-Production-The-Complete-Filmmaking-Course/777350760,Video Production - The Complete Filmmaking Course,10,8130,Beginner level,"49 Lessons (3h 40m)","Phil Ebiner, Video | Photo | Design","Film & Video,Video Production,Filmmaking,Videography,Creative,Lighting,Youtube",4.5
https://www.skillshare.com/en/classes/Video-Storytelling-How-to-Shoot-Engaging-Stories-Like-A-Broadcasting-Pro/1903360992,Video Storytelling: How to Shoot Engaging Stories Like A Broadcasting Pro,0,1747,Beginner level,"14 Lessons (1h 4m)","Andrew St Pierre White, Broadcast professional","Visual Storytelling,Storytelling,Video Production,Film Production,Videography,Creative,Video",4.25
https://www.skillshare.com/en/classes/Video-editing-Using-iPhone-footage-to-create-professional-videos-for-Instagram-Premiere-Pro/535532080,Video editing : Using iPhone footage to create professional videos for Instagram - Premiere Pro.,0,496,Beginner level,"12 Lessons (41m)","David Sundström, Videographer and Creators","Film & Video,Cinematography,Filmmaking,Video Editing,Creative,Adobe Premiere,Instagram",4.79
https://www.skillshare.com/en/classes/Watercolor-Winter-Lets-paint-a-snowy-winter-night/1135425171,Watercolor Winter - Lets paint a snowy winter night,74,1239,All levels,"11 Lessons (1h 20m)","Zaneena Nabeel, Top Teacher | Artist","Art,Illustration,Watercolors,Painting,Fine Art,Gouache,Creative",4.82
https://www.skillshare.com/en/classes/Video-for-Instagram-Tell-an-Engaging-Story-in-Less-Than-a-Minute/1429695361,Video for Instagram: Tell an Engaging Story in Less Than a Minute,6,9287,Beginner level,"9 Lessons (28m)","Hallease Narvaez, Digital Storyteller, Video Producer","Film & Video,Visual Storytelling,Storytelling,Filmmaking,Social Media,Creative,Less",4.38
https://www.skillshare.com/en/classes/Video-on-a-Budget-Prepare-for-Your-Shoot-Without-Breaking-the-Bank/1949690965,Video on a Budget: Prepare for Your Shoot Without Breaking the Bank,8,11901,Beginner level,"10 Lessons (57m)","Chrystopher Rhodes aka YCImaging, Music Video Director","Film & Video,Video Production,Videography,Creative,Video,Video Intro,Videos",4.28
https://www.skillshare.com/en/classes/Videography-For-Beginners-Learn-How-to-Make-4-Types-of-Short-Videos-for-Business-or-Hobby/1156075534,Videography For Beginners: Learn How to Make 4 Types of Short Videos for Business or Hobby,10,10156,Beginner level,"42 Lessons (1h 60m)","Randy Alan, Video Creator","Video Production,Film Production,Videography,Video Editing,Creative,Creativity,Hobby",3.79
https://www.skillshare.com/en/classes/Vintage-Flowers-in-Watercolors-learn-to-mix-rich-Dark-Shades/1951983586,Vintage Flowers in Watercolors: learn to mix rich Dark Shades,10,363,All levels,"6 Lessons (25m)","Nina Nyusikart Watercolor, Artist, Loose Watercolor classes","Illustration,Watercolors,Fine Art,Flowers,Color,Creative,Watercolor Painting",4.44
https://www.skillshare.com/en/classes/Vintage-Hand-Lettering-Styling-Phrases-for-Timeless-Appeal/1703551851,Vintage Hand-Lettering: Styling Phrases for Timeless Appeal,78,18245,Intermediate level,"13 Lessons (1h 25m)","Mary Kate McDevitt, Lettering and Illustration","Illustration,Lettering,Drawing,Sketching,Creative,App,Reclaimed Materials",4.1
https://www.skillshare.com/en/classes/Vintage-Hand-Lettering-on-Your-iPad-in-Procreate-Layouts-Borders-Flourishes/202305746,"Vintage Hand Lettering on Your iPad in Procreate: Layouts, Borders, Flourishes",98,4153,All levels,"19 Lessons (2h 24m)","Liz Kohler Brown, artist | designer | teacher | author","Illustration,Lettering,Digital Illustration,Hand Lettering,Graphic Design,Ipad,Creative",4.8
https://www.skillshare.com/en/classes/Vintage-Inspired-Lettering-Design-Bold-Geometric-Type-in-Adobe-Illustrator/515211834,Vintage-Inspired Lettering: Design Bold Geometric Type in Adobe Illustrator,19,1652,Intermediate level,"15 Lessons (1h 24m)","Nick Misani, Designer & Letterer","Illustration,Lettering,Adobe Illustrator,Hand Lettering,Adobe Photoshop,Creative,Custom Design",4.77
https://www.skillshare.com/en/classes/Vintage-Retro-Metal-Signs-in-Procreate/1553252892,Vintage Retro Metal Signs in Procreate,108,1038,Intermediate level,"9 Lessons (1h 6m)","Jennifer Nichols, Leila & Po Studio","Illustration,Digital Illustration,T-Shirt Design,Graphic Design,Metal,Creative,Vintage",4.76
https://www.skillshare.com/en/classes/Vintage-Retro-Ornaments-in-Procreate-5X/878047403,Vintage Retro Ornaments in Procreate 5X,93,985,Intermediate level,"15 Lessons (1h 37m)","Jennifer Nichols, Leila & Po Studio","Art,Illustration,Digital Illustration,Ipad,Creative,Christmas,Digital Art",4.9
https://www.skillshare.com/en/classes/Vintage-Watercolour-Wreath-for-Beginners-in-2-styles/2007083650,Vintage Watercolour Wreath for Beginners - in 2 styles,31,1325,All levels,"16 Lessons (1h 34m)","Manushree Mishra, Watercolour Artist","Watercolors,Painting,Fine Art,Flowers,Creative,Watercolor Painting,Color Mixing",4.73
https://www.skillshare.com/en/classes/Vintage-Wildflowers-in-Watercolor-14-Days-of-Painting-Prompts/407140725,Vintage Wildflowers in Watercolor: 14 Days of Painting Prompts,70,4798,All levels,"18 Lessons (2h 29m)","Peggy Dean, Top Teacher | The Pigeon Letters","Illustration,Watercolors,Painting,Fine Art,Gouache,Flowers,Creative",4.66
https://www.skillshare.com/en/classes/Violin-Karate-1-White-Belt-Violin/2052008100,Violin Karate 1: White Belt Violin,0,1220,Beginner level,"14 Lessons (43m)","Caroline McCaskey, Fiddler, Educator, Goofball","Music,Creative,Condo,Other,Violin,Music Making,Violin Skills",4.63
https://www.skillshare.com/en/classes/Vision-Board-Class-Learn-How-To-Set-Goals-Dream-Big-and-Find-Your-Why/1607746912,"Vision Board Class - Learn How To Set Goals, Dream Big, and Find Your Why",4,1774,Beginner level,"9 Lessons (27m)","Stacie Bloomfield, Creative Powerhouse","Art,Business,Health & Wellness,Freelance & Entrepreneurship,Professional Growth,Goals,Life Goals",4.4
https://www.skillshare.com/en/classes/Vision-Sketch-Prep-Tiny-Garden-Beds-Backyard-Abundance-part-1/448954047,"Vision, Sketch & Prep Tiny Garden Beds - Backyard Abundance part 1",0,1529,Beginner level,"10 Lessons (52m)","Sustainable Stace, hopeful, helpful, healthy","DIY,Construction,Health & Wellness,Lifestyle,Food Quality,Organic,Gardening",4.64
https://www.skillshare.com/en/classes/Visionary-Branding-A-Comprehensive-Branding-Guide-for-Creatives/1831563514,Visionary Branding: A Comprehensive Branding Guide for Creatives,39,2817,All levels,"22 Lessons (4h 15m)","Nadia Payan, educator, speaker, artist & montessorian","Entrepreneurship,Branding,Business,Logo Design,Glossaries,Creative,Personal Branding",4.79
https://www.skillshare.com/en/classes/Visual-Appeal-The-Art-of-Model-Photography/857995904,Visual Appeal: The Art of Model Photography,74,15140,Beginner level,"8 Lessons (46m)","Stephen Vanasco Aka Van Styles, Photographer & Founder of V/SUAL Apparel","Photography,Digital Photography,Monochrome Photography,Portrait Photography,Creative,App,Smile",3.49
https://www.skillshare.com/en/classes/Visual-Effects-for-Games-in-Unity-Beginner-To-Intermediate/613101730,Visual Effects for Games in Unity - Beginner To Intermediate,3,815,Beginner level,"61 Lessons (5h 55m)","Gabriel Aguiar Prod, Game Development","Technology,Game Design,Unity 3D,Visual Effects,Unity For Beginners,Unity 2019,Particle Effects",4.5
https://www.skillshare.com/en/classes/Visual-Journaling-Drawing-Your-Feelings/250509687,Visual Journaling: Drawing Your Feelings,639,24768,All levels,"8 Lessons (35m)","Jordan Sondler, Artist and Illustrator","Illustration,Personal Development,Creative,Brooklyn,Brooklyn Artist,Journaling,Creativity",4.36
https://www.skillshare.com/en/classes/Visual-Storytelling-Creating-More-Persuasive-Presentations/649129835,Visual Storytelling: Creating More Persuasive Presentations,18,19282,Beginner level,"9 Lessons (1h)","Susannah Shattuck, Content Marketing Manager at Prezi","Entrepreneurship,Business,Visual Storytelling,Storytelling,Presentation Design,Prezi,Visual Communication",4.2
https://www.skillshare.com/en/classes/Visual-Storytelling-with-Final-Cut-Pro-X-%E2%80%94-Second-Edition/343327737,Visual Storytelling with Final Cut Pro X — Second Edition,74,7521,Beginner level,"37 Lessons (3h 25m)","Andrew Gormley, Filmmaker / Creative Director","Film & Video,Film Editing,Film Production,Filmmaking,Video Editing,Creative,Final Cut Pro",4.4
https://www.skillshare.com/en/classes/Visual-Thinking-Drawing-Data-to-Communicate-Ideas/1746654720,Visual Thinking: Drawing Data to Communicate Ideas,69,43669,Beginner level,"13 Lessons (1h 5m)","Catherine Madden, Information Designer, Artist, and Doodler","Business,Data Visualization,Drawing,Visual Communication,Data,Honing,FiftyThree",3.89
https://www.skillshare.com/en/classes/Visual-Thinking-How-to-Create-Sketchnotes-to-Capture-and-Synthesize-Content/1400097522,Visual Thinking: How to Create Sketchnotes to Capture and Synthesize Content,44,6820,Beginner level,"10 Lessons (1h 6m)","Catherine Madden, Information Designer, Artist, and Doodler","Illustration,Visual Storytelling,Digital Illustration,Drawing,Visual Communication,Creative,Draw People",4.36
https://www.skillshare.com/en/classes/Visual-hierarchy-spacing-in-webdesign/685631178,Visual hierarchy & spacing in webdesign,135,10088,Beginner level,"11 Lessons (1h 10m)","Gil Huybrecht, Ui & UX designer, Branding","Web Design,Wireframing,User Experience,Layout Design,UX Design,Creative,UI Design",3.84
https://www.skillshare.com/en/classes/Visual-storytelling-%E2%80%93-How-to-tell-a-story/1494829476,Visual storytelling – How to tell a story,0,478,Beginner level,"8 Lessons (24m)","Antony Quintin, Filmmaker","Film & Video,Visual Storytelling,Storytelling,Editing,Film Editing,Video Editing,Creative",3.94
https://www.skillshare.com/en/classes/Visualizing-your-Goal-with-the-Neurotree-Algorithm/608899857,Visualizing your Goal with the Neurotree Algorithm,2,220,Intermediate level,"10 Lessons (2h 7m)","Charles Lai, Counsellor. Therapeutic Coach. Artist.","Art,Health & Wellness,Lifestyle,Personal Development,Art Therapy,Conceptual Thinking,Therapeutic Lifestyle",4.59
https://www.skillshare.com/en/classes/Vlogging-for-Business-Build-Your-Brand-with-Video/548622385,Vlogging for Business: Build Your Brand with Video,4,2014,Beginner level,"10 Lessons (1h 13m)","Erin Winters, Entrepreneur & YouTuber","Marketing,Business,Youtube,Social Media Marketing,Vlogging,Video Marketing,Youtube Marketing",4.44
https://www.skillshare.com/en/classes/Vocal-Warm-Up-for-Singing-5min-10min/109818637,Vocal Warm Up for Singing ( 5min - 10min),0,467,All levels,"8 Lessons (37m)","David Daddario, Vocal Coach & Producer","Music,Singing,Creative,Voice,Voice Lessons,Vocal,Vocal Exercises",4.0
https://www.skillshare.com/en/classes/Voice-Improvement-You-Can-Speak-With-Confidence/941172632,Voice Improvement: You Can Speak With Confidence,1,4311,Beginner level,"13 Lessons (34m)","TJ Walker, Public Speaking and Media Training Expert","Lifestyle,Public Speaking,Presentations,Voice,Other,President,Voice Improvement",3.4
https://www.skillshare.com/en/classes/Voice-Over-Essential-Begginers-Guide-with-Audacity-Tips-Included/283384540,Voice Over: Essential Begginers Guide with Audacity Tips Included,0,708,Beginner level,"13 Lessons (38m)","Richard Andersone BCA, Award-winning Instructor","Business,Editing,Recording,Freelance & Entrepreneurship,Podcasting,Script,Audacity",4.3
https://www.skillshare.com/en/classes/Voice-over-Masterclass-The-Official-DIY-Guide-to-Voice-Acting/1942185359,Voice over Masterclass - The Official DIY Guide to Voice Acting,22,10739,Beginner level,"20 Lessons (45m)","Donald Fittsgill Jr, Meditate Word","Business,Commercial Radio,Voice Over,Freelance & Entrepreneurship,Podcasting,Voice Acting,Audio Engineering",4.39
https://www.skillshare.com/en/classes/Volume-Structure-Learn-the-Art-of-Dynamic-3D-Figure-Drawing/1501442755,"Volume & Structure / Learn the Art of Dynamic, 3D Figure Drawing",52,8729,Intermediate level,"20 Lessons (5h 43m)","Brent Eviston, Master Artist & Instructor","Illustration,Drawing,Fine Art,Creative,Anatomical Drawing,Figure Drawing,Structure",4.74
https://www.skillshare.com/en/classes/Vue-js-2-Academy-Learn-Vue-Step-by-Step/976397920,Vue.js 2 Academy: Learn Vue Step by Step,2,2070,Intermediate level,"102 Lessons (8h 30m)","Chris Dixon, Web Developer & Online Teacher","Technology,Programming,Web Development,Web Design,Javascript,Javascript Libraries,App Development",3.86
https://www.skillshare.com/en/classes/Vue-js-Build-a-Full-Stack-App-With-Firebase-Vuex-Vue-Router/1654744071,"Vue. js: Build a Full Stack App With Firebase, Vuex & Vue Router",0,765,Intermediate level,"63 Lessons (5h 35m)","Chris Dixon, Web Developer & Online Teacher","Technology,Web Development,HTML,CSS,Web Design,Javascript,Building Website",4.25
https://www.skillshare.com/en/classes/WATERCOLOR-LANDSCAPE-BACKLIT-SNOWY-PINE-TREES/2066759852,WATERCOLOR LANDSCAPE - BACKLIT SNOWY PINE TREES,60,1425,Intermediate level,"13 Lessons (1h 4m)","Trupti Karjinni, Artist, Paintmaker, Entrepreneur","Illustration,Watercolors,Painting,Fine Art,Creative,Watercolor Painting,Snow",4.69
https://www.skillshare.com/en/classes/WATERCOLOR-UNDERWATER-Learn-to-paint-2-different-Underwater-Scenes/1122163289,WATERCOLOR UNDERWATER | Learn to paint 2 different Underwater Scenes,32,1016,Intermediate level,"9 Lessons (1h 52m)","Suhasini Badam, Watercolor Artist","Watercolors,Fine Art,Creative,Watercolor Painting,Paint Waves,Underwater",4.89
https://www.skillshare.com/en/classes/Wacky-Whimsical-Watercolor-Jack-OLanterns-for-Beginners/648754515,Wacky & Whimsical Watercolor Jack O'Lanterns (for Beginners),1,43,Beginner level,"11 Lessons (27m)","Daniela Mellen, Artist & Author","Watercolors,Drawing,Painting,Fine Art,Mixed Media,Creative,Watercolor Painting",4.74
https://www.skillshare.com/en/classes/Wacom-Beginners-Guide-Drawing-Smooth-Lines/1908247633,Wacom Beginner's Guide: Drawing Smooth Lines,47,3763,Beginner level,"8 Lessons (21m)","Gabriela Benke, Watercolor With Gaby","Illustration,Drawing,Adobe Photoshop,Beginner,Creative,Digital Painting,Wacom",4.23
https://www.skillshare.com/en/classes/Wake-up-Your-Inner-Artist-Creating-the-Habits-for-Drawing-Everyday/1337045421,Wake-up Your Inner Artist: Creating the Habits for Drawing Everyday,15,2013,Beginner level,"9 Lessons (26m)","Simon Ip, Digital content creator","Art,Illustration,Digital Illustration,Drawing,Sketching,Personal Development,Creative",4.26
https://www.skillshare.com/en/classes/Watch-Me-Shoot-How-to-Capture-Bright-and-Airy-Pancakes/97493108,Watch Me Shoot: How to Capture Bright and Airy Pancakes,17,3058,Intermediate level,"7 Lessons (1h 6m)","Tabitha Park, Product & Food Photographer","Photography,Photographic Composition,Digital Photography,Styling,Creative,Lighting,Adobe Lightroom",4.56
https://www.skillshare.com/en/classes/Watch-Me-Work-Real-Client-Design-Projects/589608666,Watch Me Work: Real Client Design Projects,26,9467,Intermediate level,"16 Lessons (3h 12m)","Dylan Mierzwinski, Illustrator & Lover of Flowers","Typography,Adobe Illustrator,Layout Design,Adobe Photoshop,Graphic Design,Creative,Print Design",4.79
https://www.skillshare.com/en/classes/Water-Mixable-Oil-Painting-for-BEGINNERS/1380528172,Water Mixable Oil Painting for BEGINNERS,6,891,Beginner level,"8 Lessons (42m)","Sarah Burns, Painter / Photographer / Youtuber","Painting,Fine Art,Oil Painting,Beginner,Creative,Mixing,Start To Finish",3.94
https://www.skillshare.com/en/classes/Waterbrush-Lettering-Essentials/815353532,Waterbrush Lettering Essentials,100,16711,Beginner level,"16 Lessons (1h 4m)","Teela Cunningham, Hand Lettering + Graphic Design","Crafts,Illustration,Typography,Lettering,Watercolors,Hand Lettering,Creative",4.37
https://www.skillshare.com/en/classes/Watercolor-10-Easy-Projects-Anyone-Can-Paint/1908812555,Watercolor: 10 Easy Projects Anyone Can Paint,121,9906,Beginner level,"15 Lessons (1h 25m)","Peggy Dean, Top Teacher | The Pigeon Letters","Illustration,Color Theory,Watercolors,Drawing,Painting,Fine Art,Visual Arts",4.15
https://www.skillshare.com/en/classes/Watercolor-Abstract-Samplers-Exploring-Watercolors-And-Marks-To-Add-Interest-In-Your-Art/917193265,Watercolor Abstract Samplers: Exploring Watercolors And Marks To Add Interest In Your Art,9,548,All levels,"11 Lessons (2h 6m)","DENISE LOVE, Artist & Photographer","Watercolors,Painting,Fine Art,Mixed Media,Creative,Watercolor Painting,Watercolor Abstracts",5.0
https://www.skillshare.com/en/classes/Watercolor-Abstracts-Using-Watercolor-And-Mark-Making-To-Create-Interesting-Abstracts/1172325813,Watercolor Abstracts: Using Watercolor And Mark Making To Create Interesting Abstracts,21,641,All levels,"6 Lessons (1h 13m)","DENISE LOVE, Artist & Photographer","Watercolors,Painting,Fine Art,Mixed Media,Creative,Watercolor Painting,Watercolor Abstracts",4.76
https://www.skillshare.com/en/classes/Watercolor-Animal-Portraits-Paint-Through-the-Seasons/1522512214,Watercolor Animal Portraits - Paint Through the Seasons,43,2752,Intermediate level,"16 Lessons (1h 44m)","Amarilys Henderson, Watercolor Illustrator, Design Thinker","Illustration,Gouache,Watercolor,Flowers,Creative,Surface Design,Portraits",4.66
https://www.skillshare.com/en/classes/Watercolor-Animals-Part-1-Basic-Techniques/490996964,Watercolor Animals - Part 1: Basic Techniques,40,4375,Intermediate level,"13 Lessons (1h 12m)","Olga Bonitas, Watercolor girl","Illustration,Watercolors,Painting,Fine Art,Creative,Animals,Animal",4.13
https://www.skillshare.com/en/classes/Watercolor-Animals-Part-2-How-to-Draw-Eyes/887287612,Watercolor Animals - Part 2: How to Draw Eyes,9,951,Intermediate level,"13 Lessons (1h 10m)","Olga Bonitas, Watercolor girl","Illustration,Watercolors,Painting,Fine Art,Creative,Animals,Black And White",4.44
https://www.skillshare.com/en/classes/Watercolor-Animals-for-Beginners-Bunny/2104842517,Watercolor Animals for Beginners - Bunny,30,1258,Beginner level,"7 Lessons (27m)","Gulnara M, Artist/Etsy Shop Owner","Illustration,Color Theory,Watercolors,Character Design,Painting,Concept Art,Creative",4.03
https://www.skillshare.com/en/classes/Watercolor-Autumn-Illustrations/604237378,Watercolor Autumn Illustrations,60,3596,All levels,"10 Lessons (49m)","Olga Bonitas, Watercolor girl","Illustration,Watercolor,Creative,Fall,Autumn,Leaves",4.56
https://www.skillshare.com/en/classes/Watercolor-Basics-1-Mixing-Water-with-Watercolor-Paint/1292926313,Watercolor Basics 1: Mixing Water with Watercolor Paint,40,2489,Beginner level,"5 Lessons (18m)","Jessica Sanders, Artist | Designer","Illustration,Color Theory,Watercolors,Painting,Fine Art,Color,Creative",4.09
https://www.skillshare.com/en/classes/Watercolor-Basics-2-Water-Control/123857492,Watercolor Basics 2: Water Control,18,1777,Beginner level,"4 Lessons (11m)","Jessica Sanders, Artist | Designer","Illustration,Watercolors,Painting,Fine Art,Beginner,Color,Creative",4.4
https://www.skillshare.com/en/classes/Watercolor-Basics-3-Painting-Wet-on-Wet-Wet-on-Dry/1799270437,Watercolor Basics 3: Painting Wet on Wet & Wet on Dry,11,1238,Beginner level,"4 Lessons (13m)","Jessica Sanders, Artist | Designer","Crafts,Illustration,Watercolors,Painting,Fine Art,Lifestyle,Surface Pattern Design",4.29
https://www.skillshare.com/en/classes/Watercolor-Basics-How-to-Paint-Floral-Greenery/735896748,Watercolor Basics: How to Paint Floral Greenery,38,3836,Beginner level,"17 Lessons (2h 22m)","Caitlin Sheffer, Watercolor Artist & Designer","Art,Illustration,Color Theory,Watercolors,Painting,Fine Art,Surface Pattern Design",4.39
